Cc1cc(cc2c1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O	92094-inactive-pubchem
CNC(=O)OCc1nc(ccc1)COC(=O)NC	4990-inactive-pubchem
CCOc1cc(c(cc1C(=O)C)OCC)OCC	113124-inactive-pubchem
c1ccc(cc1)CCOC(=O)/C=C/c1cc(c(cc1)O)O	5281787-inactive-pubchem
c1cc(c(c2c1ccc(=O)o2)O)O	5280569-inactive-pubchem
CCc1c2c3cc(c(cc3[nH]c2cnc1C(=O)OC)OC)OC	104999-inactive-pubchem
CC(c1ccc(cc1)C(=O)O)(C(=O)O)N	1222-inactive-pubchem
c1cc2c(c(c1)[N+](=O)[O-])[nH]nc2	1893-inactive-pubchem
Cc1c(c(c(c2c1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C)C	86472-inactive-pubchem
CCOc1cc(cc(c1OCC)OCC)c1nccc2cc(c(cc12)OC)OC	68363-inactive-pubchem
CN(C)S(=O)(=O)c1ccc(cc1)OP(=S)(OC)OC	5859-inactive-pubchem
CCOC(=O)C12CC1/C(=N/O)/c1ccccc1O2	6324610-inactive-pubchem
c1cc2c(c(c1)O)C(=O)c1c([C@H]2[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)cc(cc1O)CO	12305761-inactive-pubchem
CCC(c1ccccc1)O	7147-inactive-pubchem
C1CCN(CC1)CC1CCCCC1=O	197861-inactive-pubchem
COC(=O)c1ncc2c(c1)c1ccccc1[nH]2	107704-inactive-pubchem
COc1c(ccc(c1)C(CO)O)OS(=O)(=O)[O-]	23668244-inactive-pubchem
CCOc1c(ccc(c1)NC(=O)C)C(=O)OC	6034-inactive-pubchem
Cc1c2c(cc(c1C(=O)O)O)C(=O)c1c(C2=O)c(c(c(c1O)O)[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O	10255083-inactive-pubchem
C[C@@]12CC[C@H]3[C@]([C@]41[C@H](O4)C(=O)O[C@H]2c1cocc1)(C(=O)C[C@@H]1[C@]23COC(=O)C[C@@H]2OC1(C)C)C	179651-inactive-pubchem
c1ccc2c(c1)cccc2NCCN	15106-inactive-pubchem
c1ccc(cc1)C(=O)OOC(=O)c1ccccc1	7187-inactive-pubchem
Cc1cnc(c[n+]1[O-])C(=O)O	5310993-inactive-pubchem
Cc1nnc2n1ncc(c2)c1ccc(cc1)C(F)(F)F	6603922-inactive-pubchem
C1CC(C(c2ccccc2C1)O)CC(=O)[O-]	23681235-inactive-pubchem
C1CN1c1c(cc(c(c1)C(=O)N)[N+](=O)[O-])[N+](=O)[O-]	89105-inactive-pubchem
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O	62881-inactive-pubchem
c1cnccc1C(=O)NNCS(=O)(=O)[O-]	23691029-inactive-pubchem
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@@H](CN(C1=O)CC(=O)O)c1cccs1	443873-inactive-pubchem
COC(=O)Nc1nc2c([nH]1)cc(cc2)Sc1ccccc1	3334-inactive-pubchem
Cn1c2ccccc2c(c1O)N=NC(=S)N	667492-inactive-pubchem
c1cc(c(cc1/C=C/c1cc(cc(=O)o1)O)O)O	54685921-inactive-pubchem
C1C(C=CC=C1C(=O)O)N	198382-inactive-pubchem
C[C@@H]1[C@H]([C@H]([C@@H](O1)n1cc(c(=O)[nH]c1=O)F)O)O	18343-inactive-pubchem
CC(C)(C(=O)O)Oc1ccc(cc1)Cl	2797-inactive-pubchem
c1cc(c(c(c1)F)Cn1cc(nn1)C(=O)N)F	129228-inactive-pubchem
c1cc(c(cc1O)S(=O)(=O)O)O	17506-inactive-pubchem
C(C(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])O[N+](=O)[O-]	6518-inactive-pubchem
CS(=O)(=O)OCC(C(COS(=O)(=O)C)O)O	9296-inactive-pubchem
CCOc1ccc(cc1)NC(=S)Nc1ccc(cc1)OCC	667483-inactive-pubchem
C[N+](C)(C)Cc1ccccc1	5963-inactive-pubchem
c1cc(ccc1NO)N=O	7737-inactive-pubchem
C1C(COC(O1)C(Cl)(Cl)Cl)(CO)CO	71839-inactive-pubchem
c1c(c(cc(c1O)O)F)C(CN)O	11957479-inactive-pubchem
C1CC(CCC1CN)C(=O)O	5526-inactive-pubchem
c1cc(c(cc1C(CNCCCCCCNCC(c1cc(c(cc1)O)O)O)O)O)O	325003-inactive-pubchem
c1ccc(cc1)OCCO	31236-inactive-pubchem
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C	8246-inactive-pubchem
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc12	5883-inactive-pubchem
COC(=O)C(C1CCCCN1)c1ccccc1	9280-inactive-pubchem
C[n+]1c2c(c3ccc4c(c3c1)OCO4)ccc1cc3c(cc21)OCO3	5154-inactive-pubchem
CC(C)NCC1CCc2cc(c(cc2N1)[N+](=O)[O-])CO	4612-inactive-pubchem
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)SC(C)(C)Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C	4912-inactive-pubchem
c1cc(ccc1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	5959-inactive-pubchem
Cc1cc2ccccc2cc1	7055-inactive-pubchem
C[N+]1(Cc2c(C1)c(c(c(c2Cl)Cl)Cl)Cl)CC[N+](C)(C)C	6243-inactive-pubchem
C1=NC2C(N=C(NC2=N1)N)S	5284626-inactive-pubchem
CC[N+](C)(C)Cc1ccccc1Br	6100-inactive-pubchem
C1CC(NC(C1)CCN)CCN	11957639-inactive-pubchem
c1cc(c(c(c1)C(=O)c1ccc(cc1)Br)N)CC(=O)[O-]	11954316-inactive-pubchem
C1Cc2cc(c(cc2CC1N)O)O	11957526-inactive-pubchem
CC(C)c1ncc(n1C)[N+](=O)[O-]	26951-inactive-pubchem
COc1ccc(cc1)c1n[n+](c(cc1)N)CCCC(=O)O	6419304-inactive-pubchem
C1C[N+](=C(N)N)Cc2ccccc12	43834282-inactive-pubchem
c1ccc2ccccc2c1	931-inactive-pubchem
c1ccc2c(c1)c1cccc3c1c1c(cccc21)cc3	9128-inactive-pubchem
c1ccc(cc1)C(Cl)(Cl)Cl	7367-inactive-pubchem
CC[n+]1c2cc(ccc2c2ccc(cc2c1c1ccccc1)N)N	14710-inactive-pubchem
CC(=CCC/C(=C/CC/C(=C/CSc1ccccc1C(=O)O)/C)/C)C	5469318-inactive-pubchem
C[C@]12CC[C@](C[C@H]1C1=CC(=O)[C@@H]3[C@]4(CC[C@@H](C([C@@H]4CC[C@]3([C@@]1(CC2)C)C)(C)C)O)C)(C)C(=O)O	10114-inactive-pubchem
Cc1c(ccnc1CS(=O)c1nc2ccccc2[n-]1)OCCCOC	14720269-inactive-pubchem
Cc1cc(c(cc1)C(C)C)O	6989-inactive-pubchem
C[n+]1cccc(c1)OC(=O)N(C)C	7550-inactive-pubchem
c1ccc(cc1)Oc1ccccc1	7583-inactive-pubchem
Cc1c(c2ccccc2c(c1)O)O	10209-inactive-pubchem
C(CC(=O)O)[C@@H](C(=O)O)N=C(N)N	135313-inactive-pubchem
CC(C)(C)CC(C)(C)c1cc(c(c(c1)n1nc2ccccc2n1)O)Cc1c(c(cc(c1)C(C)(C)CC(C)(C)C)n1nc2ccccc2n1)O	3571576-inactive-pubchem
c1ccc(cc1)COc1ccc(cc1)O	7638-inactive-pubchem
C1CN(CCC21CNC(=O)O2)CCc1ccccc1	68626-inactive-pubchem
CCc1nccc(c1)C(=S)N	2761171-inactive-pubchem
C1Oc2c(O1)cc(cc2)O	68289-inactive-pubchem
CCc1ccc(cc1)S(=O)(=O)O	7402-inactive-pubchem
CC1=C(C(=O)c2ccccc2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C	5284607-inactive-pubchem
c1cc(c(c(c1CNNC(=O)C(CO)N)O)O)O	26964-inactive-pubchem
c1c(c(cc(c1O)O)O)CCN	160157-inactive-pubchem
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	8288-inactive-pubchem
COC1=CC(=O)O[C@H](C1)/C=C/c1ccccc1	5281565-inactive-pubchem
CCOc1ccccc1C(=O)N	3282-inactive-pubchem
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CC=C2[C@@]1(CC[C@@H](C2)O)C)C	5997-inactive-pubchem
c1ccc(cc1)c1ccccc1[O-]	517383-inactive-pubchem
Cc1c(c2ccccc2c(c1)OC(=O)C)OC(=O)C	11310-inactive-pubchem
Cc1cc(cc(c1Cl)C)O	2723-inactive-pubchem
c1cc(ccc1C(=O)O)OCCCOc1ccc(cc1)C(=O)O	68610-inactive-pubchem
CC(CO)(C1Cc2c(c3ccccc3nc2O1)OC)O	442897-inactive-pubchem
c1c(c(cc(c1Cl)Cl)Cl)Cl	7270-inactive-pubchem
COc1ccc(cc1)OC	9016-inactive-pubchem
Cc1ncc(c(c1O)CN)CO	10664-inactive-pubchem
C/C(=C\C=C\C(=C\C=C\C(=O)OC)\C)/C=C\C=C(/C)\C=C/C=C(/C)\C=C/C(=O)O	6537494-inactive-pubchem
c1ccc(cc1)Nc1ccc(cc1)N=O	9074-inactive-pubchem
c1cc(c(cc1Cl)O)Oc1c(cc(cc1)Cl)Cl	5564-inactive-pubchem
Cc1cc(c(cc1C)N)C	8717-inactive-pubchem
c1c(c(cc(c1Cl)Cl)Cl)c1cc(c(cc1Cl)Cl)Cl	37034-inactive-pubchem
c1cc(ccc1Cc1ccc(cc1)N)N	7577-inactive-pubchem
CCc1ncnc2cc(c(cc12)OC)OC	19918-inactive-pubchem
Cc1c2cccnc2c(cc1)O	71208-inactive-pubchem
Cc1c(c2=CC3=NC(=CC4=NC(=Cc5c(c(c([nH]5)C=c1[nH]2)C=C)C)C(=C4CCC(=O)[O-])C)C(=C3C)CCC(=O)[O-])C=C	71484-inactive-pubchem
c1cc2c(cccc2N)c(c1)N	16720-inactive-pubchem
c1ccc2c(c1)c(c1ccccc1n2)N	2723598-inactive-pubchem
Cc1cnc(c(c1OC)C)CS(=O)c1nc2c([nH]1)ccc(n2)OC	636411-inactive-pubchem
COc1c(ccc(c1)CCN)O	11957621-inactive-pubchem
Cc1c(c(ccc1)C)NC(=O)C[N+](C)(C)C	9795082-inactive-pubchem
Cc1cc(ccc1)C(=O)O	7418-inactive-pubchem
c1ccc(cc1)NCCCO	410467-inactive-pubchem
c1ccc(cc1)c1ccc(cc1)N	7102-inactive-pubchem
c1ccc(cc1)c1ccccc1N	7015-inactive-pubchem
c1ccc2c(c1)ccc(n2)c1ccc(cc1)N	16219029-inactive-pubchem
CC1=C([C@@](SC1=O)(C)/C=C(\C)/C=C)O	135403829-inactive-pubchem
Cc1cc(c(cc1)OC)N	8445-inactive-pubchem
c1ccc(cc1)NC(=O)/C(=C/c1cc(c(cc1)O)O)/C#N	5328771-inactive-pubchem
CCCCNc1c2cnn(c2nc(c1C(=O)OCC)C)CC	5522-inactive-pubchem
COc1cc(c(cc1)N)OC	5284385-inactive-pubchem
CC#CCOC(=O)c1c(nc2c(c1N)c1c(s2)CC(CC1)O)C	197690-inactive-pubchem
c1c(cc(c(c1Cl)N)Cl)Cl	12471-inactive-pubchem
CC(=O)OCc1ccccc1	8785-inactive-pubchem
Cc1ncc(c(c1O)CO)CSSCc1cnc(c(c1CO)O)C	82325-inactive-pubchem
c1cc(c(cc1CC(=O)O)O)O	547-inactive-pubchem
c1ccc2c(c1)C(OS2(=O)=O)(c1ccc(cc1)O)c1ccc(cc1)O	4766-inactive-pubchem
COc1cc2c(cc1)[nH]cc2C(CN)C(=O)OC	71986-inactive-pubchem
CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1	21798-inactive-pubchem
C[C@]12CC[C@@H](C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@@]31[C@H](O3)C[C@@H]2c1coc(=O)cc1)C)O	6917974-inactive-pubchem
c1ccc2c(c1)ccc1c2ccnc1Cl	11401613-inactive-pubchem
CCCOC(=O)c1ccccc1C(=O)OCCC	8559-inactive-pubchem
CCCOC(=O)c1ccccc1	16846-inactive-pubchem
c1cc(ccc1/C=C/c1cc(cc(c1)O)O)O	445154-inactive-pubchem
CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(c1ccccc1)O	5748-inactive-pubchem
Cc1c(sc[n+]1Cc1cnc(nc1N)C)CCO	6202-inactive-pubchem
c1cc(c(cc1Cl)c1nc(nc(n1)N)N)Cl	119549-inactive-pubchem
COc1c(cc2c(c1O)[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)OC2=O)O	201412-inactive-pubchem
c1c2c(cc(c1Cl)Cl)nc([nH]2)[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O	11957520-inactive-pubchem
CC(=O)Oc1cccc(c1OC(=O)C)C(=O)O	68093-inactive-pubchem
COc1ccc(c2ccccc12)C(=O)CCC(=O)O	71818-inactive-pubchem
Cc1c(c(ccc1)C)OCC(C)N	21467-inactive-pubchem
C/C(=C\c1ccccc1)/C=C/1\C(=O)N(C(=S)S1)CC(=O)O	1584822-inactive-pubchem
C=CC[N@@+]12[C@@H]3[C@]4(c5ccccc5N5[C@H]4C(=CN4[C@H]6C(=C5)[C@@H]5/C(=C\CO)/C[N@+]7([C@H]([C@]6(c6ccccc46)CC7)C5)CC=C)[C@@H](C3)/C(=C\CO)/C1)CC2	21158559-inactive-pubchem
c1ccc(cc1)COC(=O)c1ccccc1	2345-inactive-pubchem
CN(C)C[C@H]1CCCC[C@@]1(c1cc(ccc1)OC)O	33741-inactive-pubchem
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@@]1(C)C(=O)OC)C)O)C	16051942-inactive-pubchem
c1cc(ccc1C(=O)O)N	978-inactive-pubchem
CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCC2=CCCC[C@H]12)C)O	13765-inactive-pubchem
C[C@]1(Cc2cc(c(c(c2C1=O)Cl)Cl)OCC(=O)O)C1CCCC1	656717-inactive-pubchem
c1cc(ccc1CCCC(=O)O)N(CCCl)CCCl	2708-inactive-pubchem
C1COCCN1[n+]1cc(=N)o[n-]1	9859122-inactive-pubchem
c1ccc(c(c1)C(=O)[O-])[O-]	3045402-inactive-pubchem
CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC	16667738-inactive-pubchem
Cc1nc(ccc1)/C=C/c1ccccc1	5311432-inactive-pubchem
CC([C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CC[C@H]2[C@@]1(CC[C@@H](C2)O)C)C)O	12358742-inactive-pubchem
C1CCN2[C@H](C1)[C@]13C[C@H]2C=CC1=CC(=O)O3	442872-inactive-pubchem
C[C@H](CCCC(C)C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@H](CC[C@@]4([C@H]3CC[C@]12C)C)O	10046567-inactive-pubchem
CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O	1549992-inactive-pubchem
c1cc2c(cc1O)oc(=O)s2	72139-inactive-pubchem
CC(CCC(=O)O)(c1ccc(cc1)O)c1ccc(cc1)O	67174-inactive-pubchem
CCCOC(=O)c1ccc(cc1)N	7174-inactive-pubchem
CC(c1c(c(ccc1)Cl)Cl)N	11957540-inactive-pubchem
c1cc(ccc1C(=O)NCCN)Cl	5702251-inactive-pubchem
c1(c(c(nc(c1Cl)Cl)C(=O)O)Cl)N	15965-inactive-pubchem
Cc1c(c(c(c(c1O)C(=O)C)O)Cc1c(c(c2c(c1O)C=CC(O2)(C)C)C(=O)/C=C/c1ccccc1)O)O	5281847-inactive-pubchem
COc1c(ccc(c1)C(CO)O)O	2723890-inactive-pubchem
CC1=C(C(=O)c2ccccc2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C	5282367-inactive-pubchem
Cc1ccccc1N1CCN(CC1)S(=O)(=O)C[C@@]12CCC(C1(C)C)CC2NC(=O)[C@H](CCS(=O)(=O)C)N	11957584-inactive-pubchem
C1[C@H](N[C@@H]1C(=O)O)C(=O)O	6604769-inactive-pubchem
c1ccc(cc1)OC(=O)c1c(cc(cc1)N)O	8609-inactive-pubchem
C1CC(CCC1NCc1c(c(cc(c1)Br)Br)N)O	2132-inactive-pubchem
C1C=C(NC(=O)N1c1ccccc1O)c1cc(ccc1)[N+](=O)[O-]	161930-inactive-pubchem
c1cc(c(cc1C(CN)O)O)O	5813-inactive-pubchem
c1ccc(cc1)NC(=S)Nc1ccccc1	700999-inactive-pubchem
c1cc(ccc1C(=O)CCl)Oc1ccc(cc1)C(=O)CCl	194699-inactive-pubchem
c1ccc(cc1)C(=O)OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1	20167-inactive-pubchem
C[n+]1ccccc1/C=N/O	135445761-inactive-pubchem
C[N+](C)(C)CC#CCN1CCCC1=O	3027782-inactive-pubchem
C[C@H]1CCC[C@@]2([C@@H](O2)CC(OC(=O)C[C@@H](C(C(=O)[C@@H](C1O)C)(C)C)O)/C(=C/c1csc(n1)C)/C)C	60196304-inactive-pubchem
C1CC1Nc1c2c(nc(n1)N)n(cn2)[C@H]1C[C@@H](C=C1)CO	5742631-inactive-pubchem
CCC(C)c1ccccc1O	6984-inactive-pubchem
CCCCNC(=O)NS(=O)(=O)c1ccc(cc1)C	5505-inactive-pubchem
CCOCC(COc1ccc(cc1)NC(=O)CC[S+](C)C)O	71773-inactive-pubchem
c1cc(c(cc1N)O)C(=O)[O-]	2724368-inactive-pubchem
C1CC(OC1)n1cnc2c(ncnc12)N	5270-inactive-pubchem
C=C1[C@H](C[C@@H]([C@H]1CO)O)n1cnc2c1nc([nH]c2=O)N	135398508-inactive-pubchem
c1ccc(c(c1)C1=C(C(=O)NC1=O)Nc1cc(c(cc1)O)Cl)[N+](=O)[O-]	4210951-inactive-pubchem
C[N+](C)(C)CCC(=O)c1cccc2ccccc12	11957648-inactive-pubchem
c1ccc(cc1)C(=O)c1ccccc1	3102-inactive-pubchem
c1ccc2c(c1)C(=O)c1ccccc1C2=O	6780-inactive-pubchem
c1ccc2c(c1)n(cc[n+]2=O)[O-]	72073-inactive-pubchem
COc1ccccc1OCC(CO)O	3516-inactive-pubchem
C[N+]1(CCCCC1)CCC(c1ccccc1)(c1ccccc1)C(=O)N	71489-inactive-pubchem
C1CC(CCC1CN)C(=O)Oc1ccc(cc1)CCC(=O)O	34001-inactive-pubchem
C1CCCN(CCC1)CCN=C(N)N	60196261-inactive-pubchem
c1ccc2c(c1)C(=O)N(C2=O)[C@@H](CCC(=O)O)C(=O)O	160453-inactive-pubchem
c1cc(c(cc1Cl)Cl)OCC(=O)O	16180-inactive-pubchem
CCOc1ccc(cc1)NC(=O)C	4754-inactive-pubchem
c1ccc2c(c1)ccc(n2)COc1cccc(c1)Nc1ccccc1C(=O)O	128355-inactive-pubchem
Cc1cc(c(c(c1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC	5284513-inactive-pubchem
Cc1nccc2c1[nH]c1ccccc21	5281404-inactive-pubchem
C(CCN=C(N)N)CN	2794990-inactive-pubchem
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O	44093-inactive-pubchem
c1ccc(cc1)NC(=S)N	676454-inactive-pubchem
c1cc(ccc1C=Cc1c(cc(cc1)C(=N)N)O)C(=N)N	136183544-inactive-pubchem
c1ccc(cc1)C(CC(c1ccc(cc1)c1ccc(cc1)Br)O)c1c(c2ccccc2oc1=O)O	54680085-inactive-pubchem
C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl	727-inactive-pubchem
CC(C)(Cc1ccc(cc1)Cl)N	65477-inactive-pubchem
Cc1c(c(ccc1)Nc1c(cccn1)C(=O)O)C	71827-inactive-pubchem
CC(=O)OCc1ccco1	12170-inactive-pubchem
CN(C)c1cc2c(cc1)nc1ccc(=[N+](C)C)cc1s2	104827-inactive-pubchem
c1ccc(cc1)Nc1ccccc1C(=O)O	4386-inactive-pubchem
c1cc(c(cc1/C=C(/C(=O)NCCCNC(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)\C#N)O)O	5329255-inactive-pubchem
c1cc(ccc1CCSC(=N)N)CCSC(=N)N	11957667-inactive-pubchem
COc1c(cc2c(c1)c(ncn2)Nc1cc(ccc1)Cl)OC	2051-inactive-pubchem
Cc1cc(nc(n1)O[C@H](C(=O)O)C(c1ccccc1)(c1ccccc1)OC)C	6918493-inactive-pubchem
c1ccc(cc1)Nc1c2c(ncn1)n(cn2)[C@H]1[C@@H]([C@H]([C@H](O1)CO)O)O	12997925-inactive-pubchem
Cc1c[nH]c2ccccc12	6736-inactive-pubchem
C([C@H](C([C@@H](CO)O)O)O)O	94154-inactive-pubchem
CCCC(CCC)C(=O)[O-]	16760703-inactive-pubchem
c1cc(ccc1N)S(=O)(=O)O	8479-inactive-pubchem
CCn1c2c(ccc(c2)OC)s/c/1=C\C(=O)C	1893668-inactive-pubchem
c1ccc(cc1)C(=O)N	2331-inactive-pubchem
CC[N+](C)(C)c1cc(ccc1)O	8307-inactive-pubchem
c1ccc(cc1)C(c1ccccc1)S(=O)CC(=O)N	4236-inactive-pubchem
CC1(CCC(CC1)C(C)(C)O)O	6651-inactive-pubchem
c1ccc(cc1)N=C(N)N=C(N)N	4780-inactive-pubchem
Cc1c2COC(=O)c2c(c(c1OC)C/C=C(\C)/CCC(=O)O)O	446541-inactive-pubchem
C1CCC(CC1)NC(=S)N1CCC(CC1)c1cnc[nH]1	11211984-inactive-pubchem
C[N+]1(CCc2cc3c(cc2C1C1c2c(c4c(cc2)OCO4)C(=O)O1)OCO3)C	171729-inactive-pubchem
C[C@H]1OC[C@H](O1)C[N+](C)(C)C	657346-inactive-pubchem
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]2[C@H](O2)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)C)O)N)O	5284447-inactive-pubchem
C1CN(C(=O)N1)c1ncc(s1)[N+](=O)[O-]	6093-inactive-pubchem
c1cc(ccc1c1nc(c([nH]1)c1ccncc1)c1ccc(cc1)F)O	5169-inactive-pubchem
CC(C)C[C@@H](CC(=O)O)CN	5486971-inactive-pubchem
CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]1[C@H]2CC[C@@H]2[C@@]1(C[C@@H]([C@H](C2)O)N1CCOCC1)C)C)[N+]1(CCCC1)CC=C	441351-inactive-pubchem
C1[C@H]([C@@H]1N)c1ccccc1	2723716-inactive-pubchem
CN/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)CN(C)C	3033332-inactive-pubchem
C[N+]1(CCOC(C1)(c1ccc(cc1)c1ccc(cc1)C1(C[N+](CCO1)(C)C)O)O)C	9399-inactive-pubchem
Cc1c(c(c(cc1)Cl)Nc1ccccc1C(=O)[O-])Cl	23663959-inactive-pubchem
c1ccc(cc1)COc1nc(nc2c1[nH]cn2)N	4578-inactive-pubchem
CC[C@H](c1ccc(cc1)O)[C@@H](CC)c1ccc(cc1)O	192197-inactive-pubchem
C1CC[N+]2(C1)[C@@H]1CC[C@H]2CC(C1)OC(=O)C(c1ccccc1)(c1ccccc1)O	5284631-inactive-pubchem
c1ccc(c(c1)CC(=O)[O-])Nc1c(cccc1Cl)Cl	5018304-inactive-pubchem
CC1=CC(=O)CC(C1(/C=C/C(=C\C(=O)O)/C)O)(C)C	5375199-inactive-pubchem
C[C@H](Cc1cc(c(cc1OC)I)OC)N	11957541-inactive-pubchem
CCn1c2ncc(c(c2cn1)NN=C(C)C)C(=O)OCC	37274-inactive-pubchem
C1CC1NC(=O)/C=C/c1cc(ccc1)F	6434871-inactive-pubchem
CC1=CC(=C(c2ccc(cc2)N)c2ccc(cc2)N)C=CC1=N	12447-inactive-pubchem
CC1(CCCC(N1C)(C)C)C	6419918-inactive-pubchem
COc1cc2c(cc1)nc(s2)N	15630-inactive-pubchem
C1CNCCC1C(=O)O	3773-inactive-pubchem
CC1([C@@H]([C@H]1C(=O)OCc1c(c(cc(c1F)F)F)F)C=C(Cl)Cl)C	656612-inactive-pubchem
c1cc(ccc1C(=O)Oc1cc2c(cc1)cc(cc2)C(=N)N)N=C(N)N	9868041-inactive-pubchem
CCCC[N+]1([C@@H]2CC(C[C@H]1[C@H]1[C@@H]2O1)OC(=O)[C@H](CO)c1ccccc1)C	6852391-inactive-pubchem
COc1c(cc(cc1)/C=C/C(=O)Nc1ccccc1C(=O)O)OC	5282230-inactive-pubchem
CC(C[N+](C)(C)C)OC(=O)N	11548-inactive-pubchem
c1cc2c(c(c1)Cl)nc(s2)N	29872-inactive-pubchem
c1cc2c(cc1O)c(c[nH]2)CCN	160436-inactive-pubchem
C1CN=C(N1)c1cc2c(o1)ccc(c2)SC#N	6603748-inactive-pubchem
C1CCC(C(C1)N1CCC(CC1)c1ccccc1)O	212231-inactive-pubchem
COC1=C(C(=O)c2ccccc2C1=O)OC	3136-inactive-pubchem
c1ccc2c(c1)c(c([nH]2)O)c1c(c2ccccc2[nH]1)N=O	3707-inactive-pubchem
C[C@]12C[C@@H]([C@]3([C@@H]([C@H]1C[C@H]1[C@]2(OC(O1)(C)C)C(=O)CO)CCC1=CC(=O)C=C[C@]31C)F)O	73265394-inactive-pubchem
C1CC(=Cc2cccs2)C(=O)C(=Cc2cccs2)C1	72068-inactive-pubchem
C1CC[C@H]2CN(C[C@H]2C1)C(=O)C[C@H](Cc1ccccc1)C(=O)[O-]	6918235-inactive-pubchem
Cc1c(c(=O)n(n1C)c1ccccc1)N(C)CS(=O)(=O)[O-]	522325-inactive-pubchem
CCCCc1ncc(n1Cc1ccc(cc1)C(=O)O)/C=C(\Cc1cccs1)/C(=O)O	5282474-inactive-pubchem
CC1(C2CCC(C1(C)C(=O)O)O2)C(=O)O	2544-inactive-pubchem
CC(=NCc1cccc(c1)CN)N	2733515-inactive-pubchem
c1ccc(cc1)Cc1ccc(cc1)OC(=O)N	7572-inactive-pubchem
CC(C)c1c(c(c(c(n1)C(C)C)COC)c1ccc(cc1)F)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O	23663992-inactive-pubchem
CC(C)(C(COc1cccc2c1n(c(=O)cc2OC)C)O)O	2837663-inactive-pubchem
c1cc(ccc1c1nc2c([nH]1)cc(cc2)c1nc2c([nH]1)cc(cc2)N)N	824226-inactive-pubchem
CN(C)c1nc2c([nH]1)c(c(c(c2Br)Br)Br)Br	5326976-inactive-pubchem
CN[C@H](CC(=O)O)C(=O)O	22880-inactive-pubchem
c1cc(ccc1c1coc2c(c1=O)ccc(c2)O)O	5281708-inactive-pubchem
Cc1cc(c2cc(ccc2n1)NC(=O)Nc1cc2c(cc(nc2cc1)C)N)N	71166-inactive-pubchem
CCc1c2Cn3c(cc4c(c3=O)COC(=O)[C@@]4(CC)O)c2nc2c1cc(cc2)OC(=O)N1CCC(CC1)N1CCCCC1	74990-inactive-pubchem
CN(C)C(=S)SC(=S)N(C)C	7347-inactive-pubchem
c1c(c(c[nH]c1=O)Cl)O	54679224-inactive-pubchem
c1cc(cnc1)Cc1cc2c(cc1)oc(c2)C(=O)[O-]	23663954-inactive-pubchem
CN(c1cc(c(cc1)O)O)N=O	1607-inactive-pubchem
